subsidy_id,is_synthetic,subsidy_name,subsidy_category,locality,lga_name,abs_lga_code,vicmap_lga_code,regional_group,area_type,anchor_osm_id,anchor_poi_name,anchor_poi_category,anchor_poi_subcategory,anchor_latitude,anchor_longitude,anchor_role,geographic_scope,applicant_type,occupation_restriction,benefit_type,max_amount_aud,payment_frequency,income_limit_aud_annual,income_assessment_unit,age_subject,age_min,age_max,new_resident_required,apply_within_days_of_move,minimum_move_distance_km,eligibility_summary,required_evidence,mock_application_open_date,mock_application_close_date,mock_status,mock_provider,official_source_url,application_url,source_type,generated_on,record_notice
MOCK-SUB-0288,true,[MOCK] Underbool Local Travel Voucher,transport,UNDERBOOL,MILDURA,24780,345,Mallee,regional_city,n4338516136,General Store,public_transport,platform,-35.1697395,141.8087603,context_only_not_provider,mock_locality,individual,none,voucher,350,one_off,75000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in UNDERBOOL (MILDURA LGA). Annual gross individual income at most AUD 75000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-08-02,2027-01-26,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0289,true,[MOCK] Hamilton Local Travel Voucher,transport,HAMILTON,SOUTHERN GRAMPIANS,26260,362,Great South Coast,rural_council,n2411620626,Hamilton Town Centre/Brown St,public_transport,bus_stop,-37.7425239,142.0251228,context_only_not_provider,mock_locality,individual,none,voucher,300,one_off,45000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in HAMILTON (SOUTHERN GRAMPIANS LGA). Annual gross individual income at most AUD 45000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-08-22,2027-02-07,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0290,true,[MOCK] Rainbow Community Participation Voucher,community,RAINBOW,HINDMARSH,22980,330,Wimmera Southern Mallee,rural_council,w1245258421,Rainbow Neighbourhood House,community,community_centre,-35.8998147,141.9951294,context_only_not_provider,mock_locality,individual,none,voucher,300,one_off,60000,individual,applicant,18,,false,,,FICTIONAL TEST RULES: reside in RAINBOW (HINDMARSH LGA). Annual gross individual income at most AUD 60000. Local resident joining a community class or activity; registration confirmation required. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Local resident joining a community class or activity; registration confirmation required.,2026-04-03,2026-07-07,mock_closed,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0291,true,[MOCK] Redan Community Participation Voucher,community,REDAN,BALLARAT,20570,302,Central Highlands,regional_city,w986142098,Ballarat South Senior Citizens,community,community_centre,-37.5723487,143.8355331,context_only_not_provider,mock_locality,individual,none,voucher,350,one_off,75000,individual,applicant,18,,false,,,FICTIONAL TEST RULES: reside in REDAN (BALLARAT LGA). Annual gross individual income at most AUD 75000. Local resident joining a community class or activity; registration confirmation required. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Local resident joining a community class or activity; registration confirmation required.,2026-06-17,2027-04-26,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0292,true,[MOCK] Orbost Early Years Participation Voucher,childcare,ORBOST,EAST GIPPSLAND,22110,319,Gippsland,rural_council,w1104886541,Orbost Kindergarten,education,kindergarten,-37.70702,148.4562646,context_only_not_provider,mock_locality,household,none,voucher,800,one_off,110000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in ORBOST (EAST GIPPSLAND LGA). Annual gross household income at most AUD 110000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-11-18,2027-03-26,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0293,true,[MOCK] Long Gully Household Settling Support,housing_setup,LONG GULLY,GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,w1529520262,Long Gully Neighbourhood Centre,community,community_centre,-36.7495119,144.2537122,context_only_not_provider,mock_locality,household,none,reimbursement,1600,one_off,90000,household,applicant,18,,true,90,,FICTIONAL TEST RULES: reside in LONG GULLY (GREATER BENDIGO LGA). Annual gross household income at most AUD 90000. New resident; tenancy at least 6 months; household essentials receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; New resident; tenancy at least 6 months; household essentials receipts required.,2026-10-31,2027-02-19,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0294,true,[MOCK] Tatura Moving Expense Support,relocation,TATURA,GREATER SHEPPARTON,22830,328,Goulburn,regional_city,n8071912039,Senior Citizens Centre,community,community_centre,-36.4408795,145.2321401,context_only_not_provider,mock_locality,household,none,reimbursement,2000,one_off,75000,household,applicant,18,,true,90,50,FICTIONAL TEST RULES: reside in TATURA (GREATER SHEPPARTON LGA). Annual gross household income at most AUD 75000. Move at least 50 km and establish primary residence; moving receipts required. Apply within 90 days of moving. Applicant aged at least 18.,Proof of identity and locality residence; income evidence; Move at least 50 km and establish primary residence; moving receipts required.,2026-09-29,2027-01-19,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0295,true,[MOCK] Grantville Local Travel Voucher,transport,GRANTVILLE,BASS COAST,20740,304,Gippsland,rural_council,n11518447050,Deep Creek St/Bass Hwy,public_transport,bus_stop,-38.3985186,145.5373396,context_only_not_provider,mock_locality,individual,none,voucher,550,one_off,45000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in GRANTVILLE (BASS COAST LGA). Annual gross individual income at most AUD 45000. Local resident requiring travel support; proposed study, work or medical journey required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Local resident requiring travel support; proposed study, work or medical journey required.",2026-06-13,2027-03-21,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0296,true,[MOCK] Sale Early Years Participation Voucher,childcare,SALE,WELLINGTON,26810,370,Gippsland,rural_council,n13208610147,Ready Steady Go Kids,education,kindergarten,-38.109721,147.0671693,context_only_not_provider,mock_locality,household,none,voucher,1450,one_off,75000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in SALE (WELLINGTON LGA). Annual gross household income at most AUD 75000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-08-04,2027-01-26,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0297,true,[MOCK] Spring Gully Early Years Participation Voucher,childcare,SPRING GULLY,GREATER BENDIGO,22620,325,Loddon Campaspe,regional_city,w1441546086,Shine Bright Spring Gully Kindergarten,education,kindergarten,-36.7959072,144.2856446,context_only_not_provider,mock_locality,household,none,voucher,1800,one_off,110000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in SPRING GULLY (GREATER BENDIGO LGA). Annual gross household income at most AUD 110000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-04-20,2027-04-25,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0298,true,[MOCK] Bairnsdale Early Years Participation Voucher,childcare,BAIRNSDALE,EAST GIPPSLAND,22110,319,Gippsland,rural_council,w545619755,Westdale Kinder,education,kindergarten,-37.8244893,147.6013024,context_only_not_provider,mock_locality,household,none,voucher,700,one_off,90000,household,dependent_child,0,5,false,,,FICTIONAL TEST RULES: reside in BAIRNSDALE (EAST GIPPSLAND LGA). Annual gross household income at most AUD 90000. Parent or guardian of child aged 0 to 5; enrolment confirmation required.,Proof of identity and locality residence; income evidence; Parent or guardian of child aged 0 to 5; enrolment confirmation required.,2026-08-15,2027-02-13,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0299,true,[MOCK] Mount Beauty Health Access Reimbursement,healthcare,MOUNT BEAUTY,ALPINE,20110,300,Ovens Murray,rural_council,w182624800,Mount Beauty Medical Centre,healthcare,clinic,-36.7442538,147.1707083,context_only_not_provider,mock_locality,individual,none,reimbursement,550,one_off,60000,individual,applicant,18,,false,,,"FICTIONAL TEST RULES: reside in MOUNT BEAUTY (ALPINE LGA). Annual gross individual income at most AUD 60000. Eligible consultation, prescription or dental expense; receipt required. Applicant aged at least 18.","Proof of identity and locality residence; income evidence; Eligible consultation, prescription or dental expense; receipt required.",2026-06-24,2026-10-20,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0300,true,[MOCK] Seymour School Essentials Support,school_support,SEYMOUR,MITCHELL,24850,346,Goulburn,rural_council,w1104381374,St Mary's College,education,school,-37.0203803,145.1426519,context_only_not_provider,mock_locality,household,none,voucher,200,one_off,90000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in SEYMOUR (MITCHELL LGA). Annual gross household income at most AUD 90000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-11-11,2027-03-31,mock_upcoming,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
MOCK-SUB-0301,true,[MOCK] Charlemont School Essentials Support,school_support,CHARLEMONT,GREATER GEELONG,22750,327,Barwon,regional_city,w1047372398,Iona College,education,school,-38.2204244,144.3541985,context_only_not_provider,mock_locality,household,none,voucher,300,one_off,110000,household,dependent_child,5,18,false,,,FICTIONAL TEST RULES: reside in CHARLEMONT (GREATER GEELONG LGA). Annual gross household income at most AUD 110000. Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,Proof of identity and locality residence; income evidence; Parent or guardian of student aged 5 to 18; enrolment and equipment quote required.,2026-06-22,2027-01-03,mock_open,SERINEA Demo Support Office (fictional),,,synthetic_from_poi_context,2026-09-08,"Fictional subsidy for testing only. Real POI is a geographic anchor, not a participating provider. Not open government subsidy data."
